game,outcome,end_reason,n_moves,loss,moves
1159,W,material_resign,81,3.880396,b2b4 b7b5 h2h4 g8h6 d2d3 c8b7 c1g5 a7a6 f2f3 h6f5 g5f6 g7f6 g2g3 c7c5 e1d2 f5h4 b1c3 e7e6 h1h4 h7h5 d3d4 d8e7 d1e1 d7d5 h4e4 b7c8 e1d1 c8b7 d4c5 f8g7 d2d3 b7c8 d1e1 c8b7 a2a4 b8d7 e1f2 a8a7 c3d5 e6d5 a1b1 h8f8 f2e1 b7c8 e4c4 e7c5 d3d2 c5d6 b1a1 f6f5 c4c8 e8e7 a1b1 f8g8 e1d1 d7c5 d1e1 e7d7 b1a1 d6g3 e1d1 g8f8 d1c1 h5h4 c2c4 a7c7 c8f8 c5a4 f8h8 g7f8 a1b1 f8g7 c1b2 c7a7 b2c1 a4b2 f1g2 d7e6 c1b2 e6d6 b1e1
1160,B,value_resign,16,3.745448,d2d3 e7e5 h2h3 f7f6 c2c3 e8e7 b2b3 a7a6 b1a3 b8c6 f2f3 g8h6 d1c2 h8g8 c1b2 g8h8
1161,W,value_resign,34,3.757712,g1f3 d7d5 d2d3 c7c5 e2e3 c8f5 e1d2 a7a6 b1c3 d8d7 c3e2 d7a4 f3d4 b7b6 d4f5 d5d4 f5d4 b6b5 f2f4 h7h5 d1e1 b8c6 d4e6 g7g6 h2h4 a8a7 c2c3 h8h7 e6d4 f7f6 f4f5 f8g7 e3e4 e8d7
1162,W,value_resign,24,3.626143,f2f3 g7g5 a2a4 h7h5 a1a3 e7e6 a3c3 h8h7 d2d3 f7f6 c1g5 b8c6 b1d2 d7d5 g2g3 h7h6 f3f4 b7b6 h2h3 c6d4 d2f3 f6f5 h1h2 h6g6
1163,W,value_resign,20,3.764075,b2b4 g7g5 g2g3 h7h6 c1b2 c7c5 g1f3 b8c6 b1a3 h6h5 f3g5 g8h6 g5h7 h5h4 e2e3 a8b8 a3b5 c5c4 d1e2 f7f6
1164,W,material_resign,59,3.726122,h2h4 g7g6 g2g3 f7f6 g3g4 f8g7 f1g2 e7e6 f2f3 h7h6 g2h3 g8e7 e1f1 e7d5 f1g2 h8h7 b1c3 b7b6 g2f1 g7f8 c3d5 a7a6 h1h2 h7e7 h2h1 g6g5 b2b3 d7d6 d2d3 c7c6 c1d2 d8d7 d2e1 c8b7 a2a4 c6c5 d1b1 a8a7 e1d2 e8d8 d2c3 e7g7 d3d4 d7a4 h1h2 a4a2 b1c1 d8c8 d5e7 c8d7 c1d2 h6h5 c3a5 g7g6 c2c3 a2b1 a1b1 d6d5 b1b2
1165,W,material_resign,147,3.741539,f2f4 a7a5 c2c3 e7e6 g2g3 d7d5 a2a4 h7h5 d2d3 f7f6 b1d2 b7b5 c3c4 d8e7 g1h3 c8b7 f1g2 b8c6 h1g1 e7d8 g2d5 a8a7 e2e4 h8h7 d2f3 e6e5 b2b3 h5h4 c1d2 d8d7 e1f1 d7d6 d5g8 f6f5 d2c1 e8d8 f1g2 d8c8 g1h1 c8d8 a1a2 h7h5 c1b2 d6d7 d1e2 d8e8 b3b4 e8d8 e2d1 d7e8 g2f1 g7g6 h3f2 g6g5 d1e1 e8d7 e1d1 d8e8 d1e1 e8e7 h1g1 e7d8 e1d1 d7d6 f1g2 f8h6 f3e1 h6f8 d1c1 d8d7 e1f3 d7e8 g2f1 f5e4 f1g2 c6d8 g2f1 b7a8 c4b5 d6d5 b5b6 d5b5 f1e1 f8g7 e1d2 e8f8 d2e1 f8g8 e1f1 g7f8 g1g2 f8e7 c1d2 b5c6 d2c1 e7d6 g3h4 g8h8 c1d1 g5h4 b6c7 h8h7 b2e5 h7h6 d1e2 d6b4 f3g1 a7b7 h2h3 h6h7 g1f3 b7b6 g2g3 h7h6 d3e4 c6c7 f1g2 b6b8 g2f1 b8b7 a2c2 b4d2 e2d1 c7c6 f2d3 b7b6 d1c1 d8b7 c1d2 c6a4 f1f2 b6b5 c2b2 a4e4 f3h4 h6h7 d2c1 h5e5 c1d1 a5a4 d1e1 b5c5 b2b4 e5d5 e1e4 h7h8 f2f3
1166,W,material_resign,41,3.803414,g2g4 b8a6 d2d3 h7h6 b1c3 b7b5 f2f3 e7e5 e2e4 h8h7 e1f2 f7f6 c3a4 d7d5 d1e1 c8b7 f1g2 e8f7 e1f1 d8e8 c1g5 a6b8 f1e2 a7a6 e2f1 e8d8 f1e2 b7c6 g5c1 d8d7 b2b3 b5b4 c1b2 d7f5 b2e5 f8e7 e2d1 e7d6 e4f5 h6h5 g4h5
1167,B,value_resign,47,3.677135,e2e3 b8a6 d2d3 c7c5 b1c3 d8c7 h2h3 h7h5 h1h2 h8h6 g1f3 h5h4 e3e4 h6g6 c1d2 a8b8 d1c1 d7d5 f3d4 c8e6 f2f3 c5c4 g2g3 f7f6 f1g2 g6h6 e1d1 g7g5 d1e1 c7e5 e1f1 e8d8 b2b3 e5c7 a1b1 c7b6 f1e1 d8e8 e1f1 b8c8 g2h1 c4d3 h2g2 f8g7 g3g4 c8d8 b3b4
1168,W,material_resign,93,3.695168,f2f3 b7b5 c2c4 h7h5 b2b3 e7e6 g2g4 f7f6 e2e4 d7d5 d1e2 b5b4 a2a4 h8h6 d2d4 b8c6 a4a5 c8a6 c1b2 d8d7 f1g2 e8e7 a1a2 a8b8 e1d1 e7d8 g2h3 d7c8 d1c1 c8b7 b1d2 d8e8 c1d1 f8e7 e2f1 g7g6 d1e1 c6a5 b2a3 b7a8 e1e2 a5c4 a3b2 e7d8 f1e1 d8e7 e1f1 b8d8 f1g2 d5e4 g2f1 c7c6 d2c4 d8c8 b2c1 c6c5 g4g5 e7d6 f1g2 d6c7 e2f1 c5d4 g2g3 e8d8 c1e3 d8e7 f1g2 e7d8 g2f2 d8d7 e3d4 a8b8 f2e1 e4f3 e1f1 d7e8 a2a6 f6f5 f1e1 e8d8 g1f3 g8e7 g3d6 d8e8 h3f5 e8f7 e1d2 c8d8 f3e1 b8c8 d6d8 c8b8 h2h3
1169,W,material_resign,35,3.616483,a2a4 h7h5 f2f3 g7g5 c2c4 h8h7 g2g3 e7e5 b2b3 d8f6 e2e4 h7h6 d1e2 f8g7 f1g2 b8c6 b3b4 e8d8 h2h3 c6a5 e2d1 b7b5 d1c2 a7a6 g3g4 d7d5 c2d1 c8b7 d1c2 g8e7 a1a2 f6f5 g4f5 d8c8 g2f1
1170,W,value_resign,22,3.618945,h2h4 a7a6 a2a4 f7f6 e2e3 e7e5 d1g4 b7b5 c2c4 d7d5 c4c5 b8c6 g4e2 h7h5 h1h2 c8d7 f2f3 d8c8 e2b5 h8h7 d2d3 h7h8
1171,W,material_resign,97,3.851969,f2f3 d7d5 g2g3 b8c6 a2a3 b7b6 f1g2 d8d7 b2b3 a7a6 b1c3 g7g5 c3e4 f7f6 h2h3 c6a7 g2f1 a8b8 d2d3 b6b5 c1g5 d7e6 e1d2 c8d7 d1c1 f6f5 f1g2 b8b6 a1b1 g8h6 d2e3 h8g8 h3h4 e6e5 g5f6 g8g4 b1a1 g4g6 g2f1 d5e4 f1g2 b6d6 c1b2 e8d8 h1h2 d7c8 b2c3 f8g7 g2f1 a7c6 h2h3 g7h8 h3h2 g6g5 a1b1 c8b7 h2h3 d6d4 b1c1 d8e8 f1g2 h8f6 g2h1 e8f7 c3c6 b7a8 h1g2 e5d6 g2f1 f7g6 f1g2 d6d5 g2h1 a6a5 c6e6 g5g3 h3g3 h6g4 e3f4 h7h6 h1g2 c7c5 g2h1 a8b7 c1d1 d5d7 d1f1 b7c8 f1f2 d4d3 g3g4 g6h7 e6c6 d7d6 c6d6 c8e6 d6d5
1172,W,material_resign,15,3.491046,f2f4 h7h5 f4f5 h8h7 b2b3 b7b5 c2c4 e7e6 f5e6 d8h4 g2g3 h4g3 h2g3 a7a6 d2d4
1173,W,material_resign,33,3.619405,d2d4 c7c6 h2h4 h7h5 e1d2 h8h7 g1h3 d7d6 h1g1 e7e5 f2f3 a7a6 e2e4 d6d5 c2c4 f8c5 d2e2 d8d7 a2a3 a8a7 d4c5 d5c4 c1f4 e8d8 g1h1 h7h8 g2g3 f7f6 d1c1 d7d2 b1d2 b7b6 f1g2
1174,W,material_resign,53,3.841444,a2a4 b8c6 e2e4 e7e5 f2f3 f8e7 c2c4 b7b5 e1f2 c6a5 h2h3 a8b8 d1e2 a7a6 b1c3 g8h6 d2d4 f7f6 g2g4 f6f5 a1a3 b5c4 h3h4 e8f8 f1h3 f8e8 e2d1 b8b7 d1e2 h8f8 e2e1 d7d5 f2f1 b7b5 a3b3 c8d7 e1d2 d7e6 e4d5 d8d7 c3e4 f5f4 d2b4 e8d8 b4e7 d8c8 f1e2 f8g8 e2d1 d7d8 e7e6 c8b7 d1d2
1175,B,material_resign,70,3.769212,d2d3 h7h6 f2f3 e7e6 b1c3 b8c6 c1g5 g8f6 b2b3 c6d4 b3b4 b7b5 e2e4 d7d6 g2g3 h6g5 f1e2 d4f3 e1f1 d6d5 h2h3 h8g8 d1c1 c8d7 f1g2 d8e7 e2f1 f6h5 a2a4 g7g6 a1b1 d7c8 h3h4 c8d7 g2h3 f8g7 f1g2 a8b8 c3b5 b8c8 c2c4 f7f6 c1g5 g8f8 b5c7 e8d8 g5f4 e6e5 g3g4 e7b4 b1a1 f8g8 a1b1 g7f8 b1a1 a7a5 a1b1 c8c7 c4c5 d8e8 b1a1 e8e7 f4e3 d7c8 a1a2 c8d7 g2f1 f3h4 a2b2 d7e8
1176,B,value_resign,89,3.740745,b2b3 h7h5 f2f3 h8h7 c2c4 d7d6 e2e4 c8f5 c1b2 b8d7 g1e2 b7b6 g2g3 e7e6 a2a3 f7f6 f1g2 d8b8 d2d3 h7h6 e4e5 g8e7 h1g1 a7a6 d1c1 e7d5 e5f6 g7g6 e2f4 a8a7 g2f1 b8c8 h2h3 g6g5 b1c3 e8d8 f1g2 d8e8 g1h1 h6h8 h1g1 f5g6 h3h4 g5h4 e1d1 g6d3 g2f1 e8d8 f1g2 c8b7 c3e4 h8h7 g2f1 f8g7 f1g2 g7f8 d1e1 f8g7 g3g4 d8e8 g4h5 g7f8 g2f1 f8g7 f1g2 g7f8 g2f1 f8h6 f1e2 d3e2 f4g6 d7f8 c1d1 h7g7 g1g2 b6b5 b2c3 b7a8 e4f2 g7g8 d1e2 g8h8 g2g3 a8b8 e1f1 h8g8 c3a5 b5c4 e2e1
1177,B,value_resign,33,3.841985,d2d3 c7c6 h2h4 f7f6 h1h3 g7g6 c2c4 e7e5 f2f3 e8f7 e1f2 c6c5 c1d2 f7g7 b2b3 h7h5 d2e1 d7d6 d1c2 f8e7 e1d2 g6g5 h3h2 e7f8 d2e3 h8h7 b3b4 h7h8 b1a3 d8a5 a1b1 c8d7 c2d1
1178,D,cap_draw,150,3.887233,f2f3 c7c5 b1c3 h7h5 b2b3 b7b6 f3f4 f7f6 h2h3 d7d6 g2g4 e8d7 f1g2 a7a6 e2e4 e7e5 b3b4 h8h7 g2f1 h7h6 f1g2 d7e8 d1e2 d8e7 a2a4 g7g5 g1f3 c8d7 f4f5 a8a7 e2e3 d6d5 b4b5 d7c8 h3h4 c8b7 h1g1 b7a8 a1b1 d5d4 e1f1 e7f7 f1e1 f8e7 g2f1 a8b7 b1a1 e8d8 f1e2 f7g6 e2f1 d8e8 a1b1 e8d8 g1h1 d8e8 h1g1 a6b5 d2d3 b7a8 c1d2 e8d8 a4b5 d8c8 b1b2 c8d7 b2b3 d7d8 d2c1 b8d7 c1d2 a8e4 e1d1 a7b7 d1e1 d8c8 g4h5 b7c7 e1d1 e4d5 f1g2 c5c4 d1e2 e7f8 g2h1 f8g7 e2d1 d5f7 d1c1 c8b8 g1g2 b8c8 f3g5 c8d8 e3e1 g7f8 e1f2 d8e8 d3c4 f8e7 g2g3 c7b7 h1g2 e8d8 g2f3 d8c7 d2e1 e7d8 e1d2 d4d3 g3g4 g8e7 f2e2 d7c5 c1d1 c5e4 d2e1 e7f5 e1d2 f7c4 d1e1 h6h5 e2d1 d8e7 d1e2 c4e6 d2c1 e7d8 e2d1 d8e7 c1d2 e7d6 d1c1 b7a7 e1d1 a7b7 f3g2 c7c8 c2d3 c8d7 g2f1 d7e8 d2e1 e4c3 d1c2 e8d8 f1h3 b7a7 c1d2 d8e8
1179,W,material_resign,53,3.872413,b1a3 h7h6 f2f3 g7g5 b2b3 f8g7 g2g4 b7b5 h2h4 b8a6 f1g2 g7c3 a3b1 h8h7 e1f1 c3b2 c2c4 e7e6 d2d3 c8b7 d1e1 h6h5 e1d2 d8c8 c1b2 h7h6 d2e1 c8b8 e1f2 f7f6 g4h5 b7f3 f1e1 b8d8 c4c5 d7d5 b2e5 a6b4 a2a4 h6h7 g2f1 b4c2 e1d1 b5a4 b3a4 d8e7 b1c3 a7a6 d1c2 e7c5 f2f3 c5a3 f3f6
1180,W,material_resign,61,3.835961,b2b3 h7h5 f2f3 b8a6 g1h3 a6b8 d2d3 g7g5 h3g5 c7c5 h1g1 b7b5 c1d2 f7f6 c2c4 d7d6 g2g3 c8d7 f1g2 d8c7 d2c1 e7e5 a2a3 d7h3 c1b2 b8d7 d1c1 h8h7 e1d1 c7b8 g3g4 f8g7 g2h1 e8d8 g1f1 h7h8 g5e6 d8c8 d1e1 h8h7 h1g2 g8e7 g2h1 g7h8 c1e3 c8b7 e3g1 b7c8 f3f4 f6f5 g4f5 a7a6 a3a4 a6a5 h1g2 h7h6 b2e5 b8b7 g2h3 b5b4 b1c3
1181,D,cap_draw,150,3.740784,b2b4 c7c5 f2f3 b8c6 g2g3 d7d5 c2c4 h7h5 b1c3 g7g5 e2e4 c6d4 a2a4 c8f5 f1e2 d8d6 c1b2 h8h7 a1a3 g8h6 c3a2 b7b6 a3d3 f7f6 e1f1 f5g6 a2c3 a8b8 b4b5 e7e6 d1e1 b8a8 e1d1 a8b8 d1e1 d6e7 e1d1 e8f7 d3e3 e7d8 d1e1 d8e8 e2d1 e8d7 g1e2 f8e7 h1g1 f7e8 g1g2 e8f8 e2g1 e7d8 b2c1 d7e7 g1e2 f8g7 h2h3 g7f8 h3h4 b8c8 c1b2 f8g7 e1f2 d8c7 f1g1 c8h8 g1f1 e7f8 f1g1 f8e7 g1h1 g7f8 h1g1 a7a6 g1f1 f8e8 c3b1 h7g7 b2c1 h8h7 f1g1 e8d8 e3a3 h7h8 c1b2 d8d7 g1h1 d7e8 a4a5 e8f8 h1g1 h6f5 e2f4 f5h4 b2c1 e7d8 g1h1 d8d7 d1e2 h8h7 e2d1 h7h8 d1e2 e6e5 h1g1 d7e8 a5b6 d4f5 e2f1 e8e7 f1e2 h8h7 c1b2 e7d8 b2c1 f8e8 f4e6 d8e7 a3c3 e8f7 b5a6 h7h8 g1f1 h4g2 e2d1 h8e8 e6g5 f7f8 d2d4 e8d8 f1e2 d8e8 c1d2 e7d8 d4e5 d8a8 e2f1 f6e5 f2g1 e8c8 g1h1 f8e8 f1e2 c7b8 h1g1 c8c7 g3g4 e8d7 d1c2 c7c6
1182,B,value_resign,81,3.745279,f2f3 h7h5 b2b3 g7g5 c2c4 h8h7 e2e4 d7d5 a2a4 e8d7 g1h3 f7f6 f1e2 d5d4 h3g5 d8e8 g2g3 b8c6 h2h4 a7a6 e1f1 d7d6 c1b2 a8b8 g5f7 e8f7 f1g2 c6e5 e2d3 e7e6 d1e2 f8e7 b1a3 b8a8 h1g1 c7c6 g2f1 h7h8 a1b1 h8h7 b1a1 a8a7 a1b1 g8h6 g1h1 a6a5 h1h3 e7d8 b1a1 c6c5 a1b1 f7e7 b1a1 c8d7 a3c2 h7h8 a1b1 e7e8 f1g2 h8g8 g2f1 d8e7 b1a1 g8g7 a1b1 e8f8 f1f2 a7a6 b1c1 d7c6 f2g1 f8f7 g1f1 h6f5 f1e1 e7d8 b2a3 d6c7 e1f2 g7g6 e2f1
1183,B,value_resign,96,3.804534,h2h4 c7c5 g1f3 h7h5 h1h2 d7d5 c2c4 f7f6 d2d3 c8f5 c1f4 g7g6 d1c2 d5c4 b1a3 d8d3 g2g3 f8g7 f1g2 b7b5 g2f1 b8d7 a3b5 d7b8 f1g2 d3d4 h2h3 d4e4 g2h1 e4e3 b2b3 g6g5 b3b4 f5e4 c2c3 g7f8 f3g5 b8d7 e1f1 e8d8 a1b1 f8g7 b1a1 d8c8 b4c5 c8d8 h1g2 d8c8 g2h1 c8d8 a1e1 a8b8 e1c1 e3d4 c1b1 b8c8 h1g2 d4d5 g2h1 g7h6 h1f3 h8h7 b1a1 h7h8 f1g1 d7c5 g1f1 a7a6 f1g1 d8e8 g1f1 d5c6 f1g1 c8d8 b5d6 e8d7 f4d2 d8e8 d2c1 e8d8 g1f1 d8e8 c1b2 e8d8 h3h2 e7d6 f1g2 d8c8 g3g4 e4d3 f3e4 d6d5 g5f3 c8d8 g2f1 d7e7
1184,W,material_resign,77,3.736564,f2f3 d7d5 d2d3 a7a6 c1f4 d8d7 e1d2 c7c5 d2e3 h7h6 b1a3 g7g5 a3c4 d5c4 d1c1 f7f6 g2g3 a8a7 d3d4 f8g7 b2b3 h8h7 c2c3 b8c6 f1g2 h7h8 g3g4 e8d8 d4c5 b7b5 g2f1 d8e8 a1b1 d7d6 f1g2 e8f7 c1d1 a6a5 d1c1 h8h7 h2h3 g7f8 c1b2 d6b8 b2c1 c8b7 c1b2 f7e8 f4g5 f6f5 b2c1 f8g7 c1a3 g7f8 g2f1 e8d8 f1g2 b8g3 b1a1 d8c8 g2f1 c8d7 f1g2 g3h3 g2f1 f8g7 f1g2 g7f8 g2f1 a7a6 f1g2 f8g7 g2f1 g8f6 f1h3 e7e5 b3b4
1185,B,value_resign,11,3.837065,g1f3 b7b5 f3g1 b8c6 h2h4 g8f6 g1f3 c6d4 d2d3 g7g6 b1a3
1186,B,value_resign,115,3.663109,b2b3 c7c5 g2g4 b7b6 c2c4 f7f5 f2f3 g8h6 e2e4 h8g8 e1f2 b8a6 f2g3 e7e5 g3h3 d7d6 f1g2 a6b4 c1b2 a8b8 f3f4 d8d7 d1f3 a7a5 d2d4 e5f4 f3f4 f8e7 g2f1 d7b5 f1e2 e7d8 b1c3 e8d7 e2d1 b8a8 d1e2 g8h8 f4g5 a8a7 c3b1 h8g8 e2d1 d8g5 c4b5 g8f8 d1e2 h6g4 e2c4 f8e8 h3g2 g4f2 g2f1 f2d1 c4g8 d1f2 f1e1 g5c1 e1f1 e8d8 b1a3 d8e8 g1f3 e8e5 a3c2 a5a4 f1e2 f5e4 h1g1 a7a8 g1h1 d7e8 g8h7 c8g4 b2c1 g4f3 e2e1 a8b8 c1b2 b8a8 h7g8 e8d7 e1f1 a4a3 f1e1 f2h3 b2c1 f3g2 a1b1 b4a2 c1b2 e5f5 e1d2 c5c4 d2e1 d7d8 e1d1 d8d7 b3c4 d7e8 d1e2 e8d8 b1c1 d8e8 h1g1 e8d7 e2d1 f5d5 b2c3 d7d8 d1e2 d8e8 c1d1 h3g1 e2f2
1187,B,value_resign,11,3.703920,g1f3 c7c6 c2c4 f7f6 b1a3 d7d5 e2e3 g7g6 f3d4 b8a6 a3b5
1188,B,material_resign,142,3.799453,g1f3 b7b5 a2a4 c7c5 c2c4 a7a6 f3e5 a6a5 e2e4 d7d5 g2g3 e7e6 b2b4 f7f6 h2h4 d5d4 f1e2 b8a6 c1b2 c5b4 h1h2 a8b8 e1f1 g8h6 b2c1 d8d7 d1e1 d7d6 b1a3 c8d7 h2h3 f8e7 a3b1 d7c8 e1d1 b8a8 a1a2 a8b8 b1c3 d6d8 h3h2 d8d7 g3g4 b8a8 h2g2 h8g8 f2f3 a8b8 e5f7 g8h8 g2g3 e6e5 f1g2 b8a8 f7g5 e7f8 f3f4 h8g8 g5e6 c8b7 a2a1 g8h8 g2h3 a8b8 d1e1 d7c8 e6g7 e8e7 e1d1 h8g8 c3b1 b8a8 c1b2 c8d8 g4g5 d8b8 d2d3 e7d8 b2a3 b7c8 g3g4 f8c5 g7e6 c8e6 d1e1 d8d7 g5f6 g8g7 e1d2 b8h8 d2c1 d7d8 f6f7 a8b8 e2f3 b8c8 c1d2 b5c4 d2c1 g7g6 c1d2 h6f5 h3g2 c8b8 g2h2 b8c8 g4g3 h8g8 d2e1 c8b8 f3e2 d8c8 a3b2 c8b7 e1d2 b8c8 e2d1 c8d8 e4f5 d8c8 d1e2 a6c7 e2d1 b7a6 b1a3 g8g7 h2h1 c8b8 b2c1 b8c8 g3g5 c8g8 d2b2 c7a8 b2b3 c4d3 b3c4 a6b6 h4h5 g6g5 a3c2 g8b8
1189,B,value_resign,42,3.761516,g2g3 h7h5 f2f3 g8f6 d2d3 f6g8 e1d2 c7c5 d2c3 b7b5 d3d4 c8b7 b2b3 g7g6 c1d2 e7e6 d2f4 d8f6 b1d2 f8g7 c3d3 h8h6 f1g2 b7c8 c2c4 c8b7 d1e1 d7d6 e1d1 b7d5 d1c1 g7f8 g2f1 g6g5 a2a3 f6f4 d4c5 e6e5 c1b2 d5b7 b2c1 b8a6
1190,B,material_resign,26,3.902159,e2e3 h7h6 b1a3 e7e5 f1e2 d7d5 b2b4 a7a6 c2c4 f7f6 g2g3 c7c5 a3c2 h8h7 c2d4 b8c6 d1c2 b7b6 c2f5 c6b4 c1b2 d8e7 e3e4 c8f5 d4f3 d5c4
1191,W,material_resign,45,3.688074,g1h3 h7h5 b2b3 f7f6 c2c4 h8h7 h1g1 d7d6 d2d3 c8f5 c1a3 b7b5 f2f3 d8d7 h3g5 f6g5 e1f2 d6d5 d1c1 a7a6 c1d2 d7d8 d2c1 g5g4 c1b2 d8d7 c4c5 d7d6 b2c1 b8c6 c1b2 g7g6 b2c1 f8g7 c1b2 a8a7 g1h1 g7c3 b2c1 a6a5 c1b2 c6d4 c5d6 e8f7 b2c1
1192,B,material_resign,52,3.831893,h2h4 c7c5 b1a3 b7b5 c2c4 f7f6 h1h2 g8h6 d2d3 b8a6 e2e3 e7e5 d3d4 h8g8 d1e2 c5d4 c1d2 c8b7 a3b5 a8b8 h2h3 a6b4 e2d3 d8c8 d3e4 a7a6 e1e2 e8d8 d2c1 d8e8 g2g3 e8d8 b2b3 c8c4 e2d1 b4c6 d1e1 b7a8 c1b2 f8b4 b5c3 c6e7 f2f3 b8c8 a1b1 c4c6 e4h7 g8h8 g1e2 h8h7 f1g2 h7h8
1193,W,value_resign,96,3.719374,c2c3 g7g5 b2b3 b8c6 f2f3 c6d4 c3d4 d7d5 e2e3 f7f6 f1d3 c8h3 a2a4 h7h5 e1f1 b7b6 d3h7 d8d7 c1b2 a8b8 d1e1 d7d6 e1h4 b8a8 g1e2 a8b8 d2d3 d6d7 h4h5 e8d8 b2c1 d7e8 e3e4 e8d7 e2g3 f8h6 c1b2 e7e6 a4a5 d8c8 h5g4 a7a6 g4h4 b6a5 b2c1 c8d8 c1e3 d7e8 h1g1 b8b6 a1a2 e8f8 g1h1 d8e8 h1g1 e8f7 e3f2 b6b5 f1e2 f8g7 f2e3 h8h7 e2f1 c7c5 a2a3 e6e5 a3a4 h7h8 a4a5 d5e4 h4g5 h8h7 g5h4 f7f8 e3g5 f8e8 h4h5 e8d7 a5a1 d7d6 g1h1 d6d5 f1e1 g7f8 e1d1 f8e8 h5h6 e8f8 a1a3 f8e8 h6g7 e8d8 h1f1 g8h6 g5h6 d8h8
1194,B,material_resign,36,3.932567,g1f3 b7b5 c2c4 e7e5 f3g1 d7d5 d1b3 b8c6 b3d1 f7f5 f2f3 h7h6 g2g3 c8b7 b2b4 d8e7 f1g2 h8h7 c4b5 a7a6 d1b3 e7f7 b3d5 b7c8 d5e6 g8e7 c1b2 a8a7 e1f2 e8d8 g3g4 f7f6 e6g8 e7g8 g2f1 f5g4
1195,W,value_resign,21,3.735377,c2c4 c7c5 a2a4 b8c6 g1f3 g7g5 h1g1 b7b5 f3g5 h7h5 a4b5 c6a5 h2h4 a5c4 d2d3 e7e5 a1a7 h8h7 g2g3 h7h6 b1a3
1196,B,material_resign,90,3.635703,e2e3 g7g5 g1h3 h7h5 h1g1 h8h6 d2d4 e7e5 d1f3 b8c6 f3d5 g8e7 c2c3 g5g4 a2a4 d7d6 f1e2 g4g3 e1d1 a7a6 e2f1 c6d4 f1e2 d8d7 b2b4 d4b5 c1d2 c7c6 d5b5 h6h8 e3e4 f8h6 d1e1 e7f5 e1d1 h8f8 d1e1 a8a7 e1d1 f8h8 f2f3 h8h7 b5e5 e8d8 d2e1 h7h8 e5g3 d6d5 e1d2 h8h7 d2g5 h6g5 c3c4 h7h8 d1e1 f5e7 b1c3 d7f5 a1a2 f5e4 e1f2 e4c4 a4a5 h8h6 c3d5 f7f6 e2d1 c6c5 f2e1 d8e8 g1h1 c4c3 e1f2 e8f7 h1g1 f7e8 g1f1 e8d8 g3e5 f6f5 e5f6 d8e8 f1g1 e8d7 d1e2 d7e8 f2g3 g5f6 g1f1 c5b4
1197,B,material_resign,28,3.863608,c2c4 h7h5 g1f3 b7b5 b2b3 c8a6 f3g5 f7f6 f2f3 e7e5 d2d3 b8c6 g5h7 c6d4 c1g5 e5e4 h1g1 d8c8 d1c2 f6g5 e1f2 b5c4 a2a3 d7d5 h7f6 g7f6 b1d2 c8d7
1198,W,material_resign,83,3.807824,a2a4 d7d5 e2e4 b7b5 c2c3 f7f6 c3c4 d5d4 b2b4 b8c6 e4e5 e7e6 c1b2 a8b8 a1a2 h7h5 e1e2 b8a8 e2d3 f8b4 g1e2 a8b8 d1e1 d8d7 a2a1 g7g5 e1d1 b4f8 d1c1 e8d8 g2g3 c8b7 h1g1 d8e8 f1g2 e8d8 b2d4 h8h7 c1b2 h7h6 a4a5 b8a8 g2f3 d7c8 d3e3 c8b8 b2c3 d8c8 c4b5 f8g7 b1a3 c8d7 f3d5 g5g4 b5c6 d7e8 g1f1 a7a6 d4a7 e8f7 a1b1 g7f8 a7b6 f8b4 c3a1 f6e5 e3e4 h5h4 a1d4 h6h5 f2f3 h5g5 f1g1 f7e8 g1g2 e8e7 b1c1 e7f7 d4e5 b7c8 e5g5 b4c3 g5d8
1199,B,value_resign,16,3.743888,g2g3 b7b5 c2c4 g7g5 f2f3 e7e6 b2b3 b8c6 e1f2 d7d5 h2h3 c6d4 f2e1 h7h5 c1b2 f7f6
1200,B,material_resign,50,3.603332,g2g4 d7d5 h2h4 b7b5 e2e3 f7f6 d2d3 b8d7 d1d2 e7e5 d3d4 c8b7 f1g2 h7h5 e1f1 h8h7 g1h3 d8e7 c2c4 a7a6 d2d3 g8h6 b2b3 e7d8 h1g1 f8e7 h3g5 d8c8 g2h1 e7d8 d3f5 d8e7 f1e1 e7f8 g5h7 d5c4 c1b2 c8b8 g4g5 b8c8 h1f3 f8c5 b2c1 b7d5 e1e2 h6f5 e2f1 c4b3 f1g2 c5d6
1201,B,material_resign,66,3.957564,e2e3 d7d5 g2g3 c8e6 g1f3 a7a6 b1c3 d8d7 e3e4 f7f6 b2b4 b7b6 f1c4 d7d6 e4e5 g7g6 c3b1 h7h5 e1e2 c7c6 h1e1 c6c5 c1b2 e6g4 h2h3 h8h7 b1a3 f8g7 e1f1 g7f8 f1e1 f6e5 b4b5 b8d7 d2d3 f8g7 b2d4 h7h6 c2c3 d6c6 e1f1 c6c8 d1e1 c8d8 f1h1 d8c8 e1d1 e8d8 d1c2 a6b5 d4e3 g6g5 e2d1 a8b8 d1e1 g7h8 e3d2 h6f6 e1d1 d8e8 d2f4 b5c4 h1g1 g5f4 d1e1 g4f5
